125,184,258,236,171,209,4,40
102,181,57,28,75,47,104,0
480,113,199,213,461,146,269,0
238,287,136,252,338,381,114,463
101,157,120,394,273,363,334,11
15,486,357,103,14,361,433,511
278,52,191,242,10,66,446,267
230,285,430,426,465,442,248,186
379,498,36,508,237,469,420,63
295,347,105,15,61,385,484,473
2,160,490,325,475,332,296,197
246,310,182,50,228,56,440,1
295,413,52,197,214,62,206,111
515,178,91,45,41,491,306,16
361,513,242,344,491,194,41,146
499,71,330,134,160,487,226,7
446,146,259,403,434,281,53,515
81,127,161,389,466,369,44,406
283,50,81,217,392,145,484,144
314,140,385,40,392,42,158,46
243,510,204,177,98,148,76,228
75,240,251,275,443,190,199,146
231,134,127,19,273,40,299,124
189,420,352,257,171,253,87,309
