87,480,179,151,416,155,2,6
111,192,183,152,58,429,211,3
143,214,233,183,228,341,16,0
109,341,397,407,135,9,28,2
144,201,73,231,379,95,165,4
207,20,209,320,479,494,328,0
207,184,221,407,441,420,274,5
519,456,199,429,368,117,49,2
457,47,439,16,426,418,291,5
460,254,403,493,383,301,292,3
470,318,405,145,302,287,36,1
47,478,381,32,121,321,112,440
259,464,132,373,76,158,96,143
122,49,82,220,193,346,101,305
476,209,441,414,265,69,240,195
448,56,36,196,480,59,212,231
149,384,140,516,366,360,39,1
80,386,219,124,349,203,120,2
48,334,446,26,206,370,32,3
76,363,70,478,282,299,13,6
225,62,76,185,38,322,47,4
169,49,187,234,306,259,56,1
22,100,225,26,16,59,186,3
142,20,27,83,90,333,233,212
