439,65,425,195,490,99,2,3
493,147,329,35,232,107,13,1
165,93,208,230,485,46,440,4
308,44,417,323,74,334,277,2
180,396,156,219,387,390,44,3
129,179,54,74,505,113,475,178
422,99,82,41,6,219,301,193
0,89,74,19,481,184,17,487
376,425,64,56,67,366,423,500
431,435,80,142,44,274,354,387
263,70,63,222,97,369,107,5
228,293,35,57,79,297,267,224
269,426,313,344,252,498,474,58
181,192,262,371,261,92,6,466
184,314,85,111,46,394,352,158
398,3,301,151,45,99,349,132
155,233,120,296,461,358,8,310
406,468,85,516,52,191,28,504
275,38,352,163,105,5,428,172
5,390,287,71,99,212,168,22
69,145,74,26,263,65,2,166
133,76,21,134,151,9,363,68
120,451,326,45,285,342,161,3
447,281,393,193,115,252,273,73
