270,137,190,271,387,145,312,3
342,72,125,127,375,126,76,5
235,99,333,127,29,432,353,0
413,36,7,403,125,269,15,247
38,239,252,215,240,519,514,2
348,268,118,371,230,332,487,5
487,94,62,52,216,302,250,61
263,141,87,311,252,414,488,218
1,233,49,61,207,10,69,19
11,201,243,195,420,319,269,274
200,468,515,436,275,195,42,308
381,156,67,412,395,233,499,228
171,279,146,359,107,195,269,198
101,506,351,411,34,39,507,1
418,42,382,45,105,38,348,92
84,381,44,116,459,101,358,7
229,58,154,290,286,244,302,18
172,31,81,140,263,23,361,1
82,120,46,431,242,435,385,4
204,254,231,348,434,500,169,314
81,459,20,176,11,16,181,0
131,283,383,188,514,22,434,508
147,83,325,465,139,482,480,1
107,479,284,291,238,438,225,7
