330,112,208,170,275,477,2,7
179,27,259,59,65,211,47,6
446,368,500,47,2,503,427,397
342,437,317,192,413,130,3,239
68,237,180,126,162,152,15,3
321,486,517,54,451,58,379,1
54,0,168,216,233,157,187,196
415,355,106,59,54,133,123,169
108,440,282,141,170,184,503,447
408,171,120,278,56,376,292,7
32,246,214,20,84,120,461,68
495,267,6,90,120,94,382,312
259,291,312,512,199,226,341,393
291,236,198,109,344,34,2,138
365,72,418,164,398,459,426,151
464,349,509,499,478,174,275,241
97,119,320,242,195,44,199,145
183,302,151,226,437,323,138,148
277,21,48,47,318,342,509,354
182,497,129,70,496,258,385,113
373,139,306,201,2,518,461,343
291,135,353,232,285,455,397,236
174,246,96,397,300,262,93,186
36,342,272,365,435,491,176,48
