140,176,37,44,465,413,17,2
131,342,74,123,119,308,347,6
434,269,154,240,206,499,395,3
93,230,186,121,55,29,255,6
16,311,279,143,251,69,163,0
282,60,9,29,256,279,353,0
419,99,368,143,314,159,209,6
461,463,299,356,54,44,60,220
332,149,158,284,265,81,372,2
95,201,96,309,329,69,469,285
236,421,434,163,168,408,472,5
206,442,162,258,80,59,513,387
356,118,446,457,515,335,506,30
172,223,266,438,371,0,324,342
14,359,121,476,13,285,5,418
242,189,262,137,257,88,1,388
516,315,112,465,61,335,427,285
159,105,57,251,494,268,157,204
352,35,327,435,428,420,264,497
186,136,8,128,242,146,403,137
266,71,339,58,343,313,416,431
423,191,208,246,506,356,512,450
435,504,11,366,26,76,90,92
99,124,240,266,111,354,290,80
