416,121,85,179,151,109,480,3
58,192,222,224,155,413,217,2
104,73,63,330,156,128,448,334
9,18,161,83,190,4,508,218
293,442,419,196,306,416,186,464
45,384,475,185,253,19,32,1
114,229,41,183,35,137,362,228
82,63,262,109,116,393,491,5
176,10,122,365,179,255,116,5
261,112,226,5,314,486,156,193
238,236,200,491,177,369,113,446
60,232,179,105,78,470,213,447
249,103,227,66,58,335,97,2
382,452,499,190,251,167,150,198
121,436,422,443,175,100,90,318
28,501,491,488,146,101,149,7
204,357,31,374,392,346,7,479
388,351,185,71,233,178,484,328
454,297,288,515,376,319,328,281
378,201,272,182,460,312,273,3
373,386,505,405,276,418,194,253
175,188,137,224,84,173,411,458
367,0,470,250,128,330,403,163
58,158,434,508,181,465,81,26
