172,173,174,175,176,177,178,7
398,416,305,367,372,158,67,138
359,496,220,98,27,505,360,6
328,426,432,374,383,509,448,2
192,435,503,329,359,343,297,422
164,116,78,131,169,218,90,87
275,212,389,16,144,519,455,5
516,294,366,298,420,267,326,3
259,72,196,234,397,286,255,5
445,462,56,76,376,396,494,4
518,259,136,356,412,222,355,7
144,245,486,274,489,378,88,148
233,470,241,349,226,299,388,242
163,486,222,243,441,79,492,165
16,75,338,281,100,325,408,0
177,65,117,247,385,502,3,28
407,80,229,290,59,50,232,156
501,60,85,283,13,204,0,513
48,440,172,150,84,227,29,277
291,230,437,141,387,128,395,0
394,428,147,377,56,270,492,3
388,339,137,152,52,345,5,6
468,231,25,423,418,400,438,6
479,266,353,401,383,489,176,5
