175,165,4,429,487,87,42,107
19,66,73,181,202,41,207,7
264,306,345,410,337,53,114,0
181,82,6,27,106,79,250,266
469,87,279,73,180,267,94,6
80,444,59,125,243,47,273,1
442,497,501,305,451,310,473,431
451,35,280,470,140,440,254,7
85,132,478,136,48,264,250,4
396,45,291,440,492,349,314,3
20,168,356,111,138,96,95,354
451,202,27,318,159,20,78,178
482,383,355,462,490,17,391,4
331,164,101,476,468,119,113,5
321,302,279,175,88,475,221,0
98,179,393,195,57,260,46,482
218,163,139,165,400,363,205,96
371,40,282,124,156,440,23,3
501,381,387,272,362,312,423,4
75,64,357,11,162,45,495,1
128,369,476,79,460,230,114,348
200,386,268,149,45,332,114,101
353,18,398,337,273,503,352,392
82,199,317,320,418,282,510,331
