165,229,87,130,36,179,4,71
175,189,211,181,250,173,114,2
242,202,360,101,56,89,159,5
64,153,14,92,289,38,112,3
14,240,114,30,210,382,212,0
80,340,501,399,36,0,331,136
385,125,444,391,17,240,261,3
295,266,8,28,264,320,180,277
237,212,12,154,29,441,200,129
392,450,137,388,123,94,18,100
176,44,440,337,260,473,74,122
150,129,307,346,59,104,460,198
243,8,111,12,62,229,419,108
36,48,498,502,11,92,30,169
195,233,205,4,463,193,313,245
322,162,172,120,510,173,57,91
97,385,449,206,236,87,17,409
80,11,150,241,128,15,392,201
496,47,417,193,257,168,395,399
79,166,393,122,28,212,515,304
159,83,214,73,160,224,26,333
411,323,107,394,326,233,104,456
57,405,91,158,95,154,456,181
510,81,179,37,385,205,49,0
