98,97,100,52,217,80,104,5
260,3,274,147,108,207,18,300
363,435,502,132,144,150,342,0
226,412,67,354,494,147,191,2
154,38,190,68,57,167,125,3
38,23,80,87,35,363,128,7
451,404,320,237,325,488,1,418
172,9,214,216,376,430,405,7
265,252,199,76,91,366,99,1
427,409,225,349,64,168,190,7
322,248,254,376,66,354,200,333
403,329,124,108,227,444,1,114
297,310,86,15,102,251,115,6
343,321,316,368,103,381,61,240
111,364,250,221,65,121,185,4
200,433,119,225,148,440,344,132
378,145,344,16,366,73,134,6
383,502,74,43,291,468,399,274
332,458,258,160,320,273,398,346
394,275,426,140,215,351,232,1
367,454,301,431,337,163,6,32
15,476,77,137,254,177,70,165
69,258,74,146,81,27,473,10
116,24,274,19,269,22,216,87
