261,0,312,198,250,19,442,6
175,176,177,178,204,4,332,6
134,454,283,172,320,23,391,0
421,197,179,202,316,52,218,3
308,400,187,221,136,200,77,5
425,499,492,422,154,83,386,7
371,343,171,259,0,445,295,307
138,63,70,144,418,10,106,4
35,193,425,150,4,322,501,228
432,457,301,329,419,414,389,1
396,279,204,302,140,335,242,63
92,315,113,65,446,229,300,443
351,481,21,12,42,137,70,2
187,381,138,514,436,18,208,0
225,403,112,203,493,384,4,25
28,402,268,517,225,159,434,320
419,347,150,517,189,166,50,382
16,513,234,249,89,447,184,34
1,141,236,217,344,38,335,259
303,51,7,207,305,416,388,4
385,83,174,96,8,36,153,5
478,437,128,469,332,194,487,0
358,33,437,413,406,43,258,9
478,461,414,213,480,403,286,0
