73,109,142,30,382,37,257,6
461,305,287,0,495,112,214,4
128,389,342,210,314,448,7,437
50,187,148,444,64,0,159,40
4,517,62,194,349,387,462,234
53,263,409,299,99,307,361,6
492,426,39,27,262,512,23,205
88,32,106,235,99,300,200,117
90,381,516,345,45,153,4,208
166,312,47,474,413,3,180,442
271,451,514,365,358,69,346,500
129,165,210,484,362,52,1,496
205,503,479,233,345,10,491,37
171,428,492,413,292,225,319,5
185,230,204,499,359,114,393,5
313,415,315,123,42,145,186,119
130,47,8,81,35,161,411,199
176,341,115,166,108,21,120,148
268,192,133,86,323,96,38,6
419,281,143,252,326,57,431,404
78,24,141,337,204,51,503,99
169,86,440,180,207,296,30,3
212,19,60,483,145,12,278,111
306,189,110,241,231,292,38,3
