1.024381773191352920e+02,1.200087790356259774e+02,1.200783494724372957e+02,1.201321395559169645e+02,1.201533473027893137e+02,1.201617730202303420e+02,1.202347106888906012e+02,1.202624950250572908e+02,1.202854405627088425e+02,1.203046261726355510e+02,1.203106408548278807e+02,1.203151957458347994e+02,1.203182091584424853e+02,1.203211466748061724e+02,1.203224852832736502e+02,1.203236873970058411e+02,1.203246536365375761e+02,1.203257067220213088e+02,1.203267253573476268e+02,1.203271737100873509e+02,1.203274811968225748e+02,1.203278235442243300e+02,1.203281286586911847e+02,1.203285021142375513e+02
1.197631903556204236e+02,1.199845026886707302e+02,1.200650597714093237e+02,1.201307532063588326e+02,1.201736064302866822e+02,1.201798978933736493e+02,1.202018636777335843e+02,1.202332794227977075e+02,1.202976488169860261e+02,1.203095849067563563e+02,1.203146877730658844e+02,1.203157904100384030e+02,1.203187032505875464e+02,1.203204980421362791e+02,1.203225555960224114e+02,1.203241799083033214e+02,1.203254690177205646e+02,1.203263090803596782e+02,1.203268315147693244e+02,1.203274060794879858e+02,1.203278279444097052e+02,1.203281660607869981e+02,1.203284984569621088e+02,1.203287586173804584e+02
1.100000000000000000e+02,1.104825139806631000e+02,1.111188200514538522e+02,1.114186701257810910e+02,1.115571756613023240e+02,1.127569464139341022e+02,1.133621740228674497e+02,1.139621395831915009e+02,1.143456107769100925e+02,1.143466589163330553e+02,1.148333979857104197e+02,1.163310304300391493e+02,1.165338316192814858e+02,1.171321468770112375e+02,1.173407438851914719e+02,1.175671920402415509e+02,1.175796636907298023e+02,1.184618972567154742e+02,1.187825250277316229e+02,1.187829875972308997e+02,1.189201257043417854e+02,1.189205197416262223e+02,1.191005275112498225e+02,1.202283730942934170e+02
1.179224359658889654e+02,1.198765492158104990e+02,1.200013825688173910e+02,1.200999310413519368e+02,1.201962881162936156e+02,1.202631202835711548e+02,1.202708217459203013e+02,1.202911641887169480e+02,1.202972343377643512e+02,1.203112311212367445e+02,1.203146315197802494e+02,1.203160082966790867e+02,1.203183401959587258e+02,1.203202174322262010e+02,1.203223771355951612e+02,1.203235921915822360e+02,1.203247892101976362e+02,1.203253726098139680e+02,1.203260258341096147e+02,1.203264770815368934e+02,1.203269252358359580e+02,1.203273011206120628e+02,1.203276418111274495e+02,1.203280367209135591e+02
1.022335862218122173e+02,1.092865309698776457e+02,1.123464755146106171e+02,1.152132520976041263e+02,1.174267203043379482e+02,1.182664696202361085e+02,1.186934191257144846e+02,1.195347368112382469e+02,1.197604825444109622e+02,1.197978333263997825e+02,1.198177697333309908e+02,1.198951544660726967e+02,1.199524999957162379e+02,1.200340161314037744e+02,1.200637784510456925e+02,1.200706251232149668e+02,1.200780102628219765e+02,1.200907122590302549e+02,1.201086353458131981e+02,1.201125798290005235e+02,1.201193785701980232e+02,1.201217911880533222e+02,1.201299921334225758e+02,1.201321093052422384e+02
1.200000000000000000e+02,1.201070093365149773e+02,1.202136265303607843e+02,1.202674987356311931e+02,1.202792754216079629e+02,1.202928242487920159e+02,1.203098546710821637e+02,1.203145299384156459e+02,1.203182211626557603e+02,1.203208814122311310e+02,1.203228408571503110e+02,1.203236603496575867e+02,1.203245002909217192e+02,1.203252274236791806e+02,1.203260439085807008e+02,1.203265649364005725e+02,1.203269928663051047e+02,1.203276940574975242e+02,1.203281652793066456e+02,1.203284534296140578e+02,1.203287668377629416e+02,1.203290830876182866e+02,1.203293728844434014e+02,1.203295437640303476e+02
1.103152400685646768e+02,1.129423631758577216e+02,1.151552022208629324e+02,1.183436806724479879e+02,1.200185844395607404e+02,1.201549503793137035e+02,1.202065068907544401e+02,1.202348403643449188e+02,1.202685849188441267e+02,1.202793304206736877e+02,1.202932924131571610e+02,1.203054181610243347e+02,1.203109292079486750e+02,1.203171989899813923e+02,1.203203014471107224e+02,1.203217257358515866e+02,1.203231882370856169e+02,1.203241798979965296e+02,1.203251287406237680e+02,1.203258242116791621e+02,1.203265773370621901e+02,1.203270219222227269e+02,1.203275431592619640e+02,1.203278882369297094e+02
1.128336204427890266e+02,1.198089370407373053e+02,1.200047404383418979e+02,1.200799774465135386e+02,1.201454746094761958e+02,1.201903168413306844e+02,1.202369670244414692e+02,1.202706638903306100e+02,1.202898894427524965e+02,1.202993120201203396e+02,1.203066431962542424e+02,1.203089304032009466e+02,1.203177489175890855e+02,1.203196484895019012e+02,1.203224142097780316e+02,1.203236512588732836e+02,1.203240252783702999e+02,1.203246502408012759e+02,1.203251957319575638e+02,1.203259789301135072e+02,1.203264282649412991e+02,1.203268721628001430e+02,1.203272010564591881e+02,1.203274671773056070e+02
1.133174892017058966e+02,1.177670206937913093e+02,1.193715932951504470e+02,1.196496279864018817e+02,1.197490149409881610e+02,1.199878820163120849e+02,1.200640244994087169e+02,1.201674611850782952e+02,1.201958107276769567e+02,1.202315762778533355e+02,1.202613554448418256e+02,1.202879357552902917e+02,1.202979489213709172e+02,1.203018995039619909e+02,1.203053633158013866e+02,1.203127204789307712e+02,1.203140020866827911e+02,1.203167734323729974e+02,1.203184464535243308e+02,1.203199049982572433e+02,1.203208814352056493e+02,1.203218103283618348e+02,1.203223880029029829e+02,1.203229900229497815e+02
1.170061891723946417e+02,1.195948824551067560e+02,1.199890740371077413e+02,1.200529667682655770e+02,1.200995901512117570e+02,1.201368190805936962e+02,1.201550459249093308e+02,1.202327809543624539e+02,1.202503363208436724e+02,1.202917456293544518e+02,1.202966268092359314e+02,1.203067433416924672e+02,1.203116262365261520e+02,1.203150580582997975e+02,1.203168904881972168e+02,1.203186663808555750e+02,1.203202801127068682e+02,1.203208153723718397e+02,1.203216336588667019e+02,1.203224955738036357e+02,1.203231909066156220e+02,1.203237025998526093e+02,1.203241384401978280e+02,1.203244777037311053e+02
