87,741,739,581,193,100,598,1
291,252,590,103,533,562,31,2
251,295,260,337,447,307,595,488
345,45,259,758,395,741,175,1
69,717,322,281,491,286,753,4
489,507,303,443,481,3,423,437
490,321,772,516,747,293,400,0
7,324,742,181,333,335,321,715
65,327,383,515,756,709,282,438
441,123,62,561,756,696,653,4
758,695,143,88,604,691,428,192
318,269,640,555,758,71,424,693
467,82,765,105,341,23,58,61
252,293,442,413,162,757,89,5
190,744,594,541,414,473,591,374
322,280,440,203,165,340,680,719
49,726,194,277,77,471,303,557
320,339,655,563,689,281,60,6
156,88,1,61,137,765,48,174
37,331,537,549,670,634,715,274
640,642,151,212,178,467,435,7
695,746,101,84,27,161,8,7
141,692,559,749,137,377,140,321
419,612,191,79,619,233,490,2
