649,134,611,56,554,682,90,5
64,172,324,68,32,170,348,4
375,200,190,413,394,24,352,4
192,460,48,351,418,57,263,4
195,474,62,133,690,468,383,6
150,56,484,690,185,204,2,40
10,671,415,196,765,461,132,523
79,481,503,235,99,172,537,20
272,718,141,138,448,558,290,268
151,44,234,527,743,295,584,1
565,488,208,756,119,19,598,5
588,102,584,248,277,547,67,2
22,603,592,271,363,178,611,331
617,690,348,440,428,579,648,1
408,718,767,241,72,487,562,2
297,313,684,238,331,740,260,130
471,740,721,317,621,134,453,5
128,738,605,391,4,148,768,354
603,720,207,491,49,48,126,523
268,584,468,460,182,334,65,123
156,124,602,303,636,239,152,381
353,433,614,123,321,387,182,726
135,388,386,719,600,298,314,1
249,231,257,177,743,407,219,3
