547,235,550,40,56,244,703,3
666,589,592,210,329,694,242,2
415,629,142,506,186,596,364,4
677,339,277,295,382,775,373,6
556,657,348,281,483,141,487,5
182,562,625,201,195,400,668,292
192,768,303,12,266,438,382,343
435,415,129,266,126,662,471,249
85,219,430,669,142,298,627,750
739,59,296,523,329,321,493,495
154,749,260,9,379,179,486,493
547,254,407,207,369,155,63,141
728,206,350,304,269,118,463,668
209,683,335,296,439,733,595,677
691,180,445,368,162,476,173,68
224,399,513,723,7,426,458,287
705,281,384,184,264,742,160,0
520,161,25,126,109,406,555,5
539,482,540,621,179,134,472,0
149,393,264,581,187,150,334,15
633,335,80,112,726,168,276,1
125,294,494,525,209,198,761,222
472,583,731,249,725,640,11,1
382,437,154,103,97,9,598,23
