4,429,487,87,42,552,107,644
273,461,717,88,226,751,495,0
62,135,144,262,162,33,253,546
543,708,299,619,381,243,318,1
76,96,520,385,736,597,185,7
20,327,472,430,117,152,732,5
14,499,3,31,236,381,378,457
459,501,303,179,729,593,98,4
707,10,294,388,627,459,368,38
89,28,251,144,276,30,621,540
652,25,361,154,665,177,710,6
590,8,616,92,599,410,702,1
303,432,258,43,594,634,467,4
81,518,152,479,258,137,171,7
657,774,666,22,20,45,749,2
642,96,577,575,763,199,730,1
547,133,687,187,522,644,712,76
222,174,464,765,614,599,81,2
710,178,185,4,53,738,576,108
678,139,648,509,422,45,113,2
559,718,375,474,289,86,686,7
608,670,469,706,310,234,377,6
53,349,174,313,435,707,623,366
535,97,232,682,167,650,758,728
