44,442,51,749,283,4,450,534
441,375,555,418,189,36,338,2
695,5,435,431,218,81,561,102
171,540,717,219,608,137,190,1
704,183,50,564,707,740,263,254
316,156,464,112,652,213,173,364
329,134,13,215,116,360,381,7
725,16,116,120,85,712,91,6
615,463,566,380,770,208,2,27
298,691,599,261,283,502,387,135
176,425,162,622,325,4,298,595
751,286,774,700,336,387,609,34
144,146,562,482,79,663,225,7
147,448,722,289,385,52,119,74
550,510,633,348,189,1,351,101
24,7,773,222,237,230,48,77
362,366,519,207,2,84,566,27
48,76,772,737,54,274,469,688
131,197,132,571,162,12,765,58
391,463,74,225,388,141,564,36
153,453,147,734,9,164,65,6
161,356,682,657,749,715,97,646
221,718,702,421,406,117,210,561
210,228,742,556,629,548,508,597
