172,553,561,645,190,687,4,741
266,687,692,366,676,291,331,5
418,49,398,244,2,153,683,14
668,270,74,680,499,551,452,0
214,648,182,51,514,433,91,4
698,748,141,60,490,3,607,1
489,216,386,50,2,533,281,170
331,449,168,107,558,174,383,708
357,558,600,398,215,392,366,7
8,188,317,75,644,351,607,771
81,320,160,251,451,116,32,3
62,44,731,106,699,693,203,5
225,481,491,598,627,759,626,3
462,753,699,634,643,358,174,78
74,30,184,389,294,216,53,75
708,410,196,734,105,758,335,12
159,378,742,117,40,706,106,5
410,193,346,133,98,187,1,179
304,532,460,112,146,321,739,5
392,645,50,488,221,468,24,5
24,254,248,410,335,157,723,1
116,660,216,462,177,579,281,243
198,508,13,731,326,284,405,560
618,431,474,115,196,298,696,723
