168,207,111,711,455,105,82,1
18,448,466,760,493,757,490,6
246,536,651,537,280,548,307,7
671,210,231,717,746,229,545,3
624,129,225,652,706,80,159,5
242,457,144,56,429,546,651,4
487,442,523,407,448,757,86,411
273,317,299,86,639,665,708,7
157,231,653,769,229,642,606,6
145,215,99,48,744,126,42,2
42,147,228,34,153,549,72,230
20,680,591,606,33,370,624,4
725,691,135,209,40,679,573,149
610,635,771,258,374,287,452,383
390,187,772,400,614,571,136,636
208,746,168,760,698,607,589,73
542,583,17,385,178,437,635,82
177,265,253,105,153,389,703,40
465,541,544,80,290,579,685,243
595,65,120,131,520,232,769,627
529,561,154,367,357,390,339,277
380,17,554,618,264,169,769,540
159,41,649,597,322,503,384,241
515,113,377,646,293,651,438,231
