206,250,721,243,702,628,712,0
369,414,609,752,434,232,249,3
414,303,348,331,384,340,264,322
613,698,298,112,252,136,119,6
741,700,752,185,568,663,294,0
26,464,356,264,373,395,340,2
505,720,66,712,390,309,7,56
639,178,771,135,236,485,126,5
505,514,385,301,426,291,335,5
735,264,629,357,337,731,698,560
200,364,348,438,383,505,3,349
256,314,484,234,451,371,397,4
461,277,513,587,658,743,59,4
685,440,30,565,394,407,3,1
55,369,40,249,340,487,140,2
137,418,483,512,360,758,536,102
491,243,194,702,662,485,690,2
269,158,455,349,487,228,416,548
746,634,127,611,242,311,24,1
38,625,405,110,629,741,32,617
396,639,672,232,49,108,47,39
39,373,663,475,535,570,679,672
270,670,679,457,183,13,439,0
212,708,499,375,362,226,53,3
