654,102,579,257,144,577,152,6
54,40,244,160,68,62,16,4
60,576,210,579,569,590,328,7
276,170,766,244,474,33,38,4
507,715,330,772,194,765,38,3
249,149,30,347,170,406,65,5
314,390,47,545,408,74,175,3
635,264,209,637,30,394,297,115
695,599,191,525,43,552,467,7
716,470,533,299,69,128,19,6
538,272,8,522,68,719,136,448
97,196,92,120,737,728,488,118
72,212,27,145,592,168,745,257
616,381,563,53,35,228,226,133
617,75,122,166,656,742,363,296
358,177,46,342,595,197,622,4
602,210,40,55,429,18,113,6
734,232,515,157,670,660,62,7
155,290,762,401,713,590,499,1
310,84,495,750,339,691,79,40
710,258,230,579,443,133,118,2
425,764,447,691,522,724,8,670
598,138,723,95,526,570,120,456
12,264,533,69,622,541,205,83
