455,711,207,111,105,82,7,2
534,201,209,479,735,728,472,0
297,330,7,598,52,108,724,351
424,683,446,444,238,730,413,2
627,407,691,749,584,50,662,261
444,230,47,23,184,208,768,666
193,230,437,721,769,245,38,455
141,399,253,557,231,350,630,405
496,734,269,590,478,341,64,688
307,99,345,316,305,696,2,8
254,292,519,410,646,145,333,264
109,88,406,635,313,305,460,3
173,79,222,464,651,328,394,1
119,234,653,646,85,226,392,0
248,473,86,116,513,225,0,273
677,444,209,243,423,679,92,4
46,441,320,649,170,666,622,292
302,203,299,210,48,71,305,439
206,255,679,186,227,379,406,299
564,362,695,105,668,213,22,580
57,541,75,139,213,173,725,252
594,46,425,113,126,600,353,6
129,11,42,227,600,320,256,235
561,718,640,610,663,727,262,385
