700,37,662,63,334,1,694,427
25,59,204,690,559,81,1,6
68,228,216,161,700,189,759,3
734,87,430,291,347,76,403,4
458,328,549,216,247,502,281,7
410,80,393,97,160,181,439,5
414,622,554,630,328,718,186,481
414,416,409,493,305,2,463,88
415,581,272,443,539,489,290,223
394,414,757,215,771,118,197,416
182,136,750,718,634,731,432,5
482,579,738,475,734,136,350,760
104,153,253,391,610,737,93,520
313,336,90,745,450,241,542,3
522,751,301,615,2,365,747,596
184,244,299,100,708,444,387,25
725,44,577,258,281,668,261,2
392,621,347,296,669,26,256,362
74,406,514,130,640,32,510,2
310,3,47,38,23,109,593,191
742,404,633,332,220,666,278,727
615,706,662,288,604,170,298,578
470,664,467,303,425,307,439,25
610,217,371,351,213,730,743,4
