1.024381773191352920e+02,1.200087790356260200e+02,1.201131632651499501e+02,1.201977535897032681e+02,1.202616891662844694e+02,1.202870210606493515e+02,1.203041556363241966e+02,1.203099929153557639e+02,1.203116182423872829e+02,1.203150233431496758e+02,1.203177021876680328e+02,1.203193648959955055e+02,1.203217623261570282e+02,1.203228755578682581e+02,1.203242158883678883e+02,1.203248065949593695e+02,1.203252161939251152e+02,1.203258832596958143e+02,1.203265813994946427e+02,1.203271174527320966e+02,1.203275828766599886e+02,1.203278852943731181e+02,1.203283036989014931e+02,1.203285985389066752e+02
1.197631903556204236e+02,1.199798720702141992e+02,1.200929447790584135e+02,1.201447258014680273e+02,1.202219716016020072e+02,1.202523478491832662e+02,1.202849105284219888e+02,1.203016199432782827e+02,1.203071043064387595e+02,1.203157080200035409e+02,1.203173600788383339e+02,1.203205202429308258e+02,1.203213063505670846e+02,1.203226381448544657e+02,1.203234761260289645e+02,1.203242664012711032e+02,1.203251881876940672e+02,1.203260309509572608e+02,1.203266167296519598e+02,1.203270481721879150e+02,1.203274817476682301e+02,1.203278188329430236e+02,1.203280781312068370e+02,1.203283568706506230e+02
1.100000000000000000e+02,1.106020175625092747e+02,1.114528404034931839e+02,1.129113590234450157e+02,1.135671345700847610e+02,1.162592201543038755e+02,1.174477395701956937e+02,1.195676004702868056e+02,1.201408404402644123e+02,1.203131782899700113e+02,1.203185037290839716e+02,1.203208445633836163e+02,1.203229263253871579e+02,1.203236989574704978e+02,1.203247022463563383e+02,1.203257840857725682e+02,1.203267258245165010e+02,1.203273392558850787e+02,1.203277245880512965e+02,1.203280880704005824e+02,1.203284418916953200e+02,1.203288196744127561e+02,1.203290636332950498e+02,1.203292441208165542e+02
1.179224359658890080e+02,1.198765492158105133e+02,1.200938925586015102e+02,1.201861803969613618e+02,1.202512708776488068e+02,1.202669919993390408e+02,1.202820225806242149e+02,1.202929195199797334e+02,1.203071808342268980e+02,1.203120085378050987e+02,1.203148365251409189e+02,1.203177199152174808e+02,1.203196196212858524e+02,1.203211280506907599e+02,1.203225684562025606e+02,1.203233883036005523e+02,1.203241207484461768e+02,1.203249791167141609e+02,1.203254105344211098e+02,1.203259960372664921e+02,1.203266543914445208e+02,1.203270390550001707e+02,1.203273350943851483e+02,1.203277798033414285e+02
1.022335862218122173e+02,1.100896792279433356e+02,1.121277838665684072e+02,1.149933097296482885e+02,1.174040161480037909e+02,1.198966039835502499e+02,1.198966039835502499e+02,1.199935842643531885e+02,1.201415042325492522e+02,1.202108166350568865e+02,1.202572267243333215e+02,1.202763281713186529e+02,1.202833653246334933e+02,1.202914255249492754e+02,1.202968849840617054e+02,1.203102204937787718e+02,1.203127362666492388e+02,1.203162107423576970e+02,1.203182737430959719e+02,1.203196631942405617e+02,1.203208374285670033e+02,1.203226165695732135e+02,1.203235922033142202e+02,1.203245069002802410e+02
1.200000000000000000e+02,1.201094027260319734e+02,1.202035326383399365e+02,1.202667626154903076e+02,1.202874858396181423e+02,1.202981447845417193e+02,1.203059444762123604e+02,1.203130573285232430e+02,1.203170652199620037e+02,1.203193595848235447e+02,1.203213456978915303e+02,1.203224499195551687e+02,1.203237241318836936e+02,1.203248113612059171e+02,1.203254594077144759e+02,1.203262891570837212e+02,1.203268412407677488e+02,1.203272834452540963e+02,1.203275785416783776e+02,1.203279519297562956e+02,1.203282515941871509e+02,1.203284901446252491e+02,1.203286861200119517e+02,1.203289997754632736e+02
1.103152400685646768e+02,1.134764437042434082e+02,1.157200282495129642e+02,1.180920407124046250e+02,1.189775947996910048e+02,1.194058511328455694e+02,1.199903196256124005e+02,1.200825691318847106e+02,1.202114400303227768e+02,1.202247695216245091e+02,1.202657555879989815e+02,1.202690610658116270e+02,1.202809010666721861e+02,1.202928777013147510e+02,1.203011499493926522e+02,1.203045089149906630e+02,1.203080294578109886e+02,1.203129160895210248e+02,1.203160617740998646e+02,1.203179102776007028e+02,1.203195093311711332e+02,1.203210692476310726e+02,1.203225035164218184e+02,1.203237148712931628e+02
1.128336204427890550e+02,1.198089370407373053e+02,1.199983381722045976e+02,1.200847747375368613e+02,1.201877495024870370e+02,1.202606660675648698e+02,1.202746266910904751e+02,1.202866776503228721e+02,1.202981062550670970e+02,1.203051909754057363e+02,1.203086599153231191e+02,1.203145416404423145e+02,1.203159290523421987e+02,1.203176520174417305e+02,1.203192442031982807e+02,1.203205281288071262e+02,1.203229891755486562e+02,1.203235662303394804e+02,1.203248815133597986e+02,1.203256391899468838e+02,1.203261396295260113e+02,1.203266950682059644e+02,1.203271460647405036e+02,1.203275313291672433e+02
1.133174892017058824e+02,1.178580152424202652e+02,1.193050463577299922e+02,1.198151687868079591e+02,1.199907638527661788e+02,1.201121103960304026e+02,1.201540874473164422e+02,1.201660952430119949e+02,1.202253930962252468e+02,1.202489552163987412e+02,1.202633770767473038e+02,1.202805151980738856e+02,1.202875097556398032e+02,1.202935424631119758e+02,1.203001004324793826e+02,1.203039172271779762e+02,1.203086930866496971e+02,1.203115356988485871e+02,1.203128960913022354e+02,1.203146617279750785e+02,1.203166575586735405e+02,1.203177811961360533e+02,1.203189358848573249e+02,1.203209324764428345e+02
1.170061891723946701e+02,1.196235382360079882e+02,1.200076229843331532e+02,1.201461584092687360e+02,1.202195559263390123e+02,1.202504466539327268e+02,1.202653612788195403e+02,1.202815269960507578e+02,1.202942069278227848e+02,1.203003568808278487e+02,1.203059594104472012e+02,1.203078150781791180e+02,1.203106959009015497e+02,1.203132405998510137e+02,1.203156186279417739e+02,1.203181936354121433e+02,1.203206385518872708e+02,1.203214807686290158e+02,1.203226829168590086e+02,1.203234910614995670e+02,1.203238452849099076e+02,1.203246810672041534e+02,1.203251267924689500e+02,1.203254705484726230e+02
