725,236,655,458,40,552,289,5
669,429,678,342,545,311,267,5
190,566,570,600,363,282,242,759
28,18,308,744,657,78,90,3
555,98,725,104,522,7,15,168
705,289,53,743,359,469,7,680
136,131,554,300,764,516,647,214
749,739,607,58,147,371,344,349
367,372,678,470,76,773,82,565
117,235,354,226,24,325,7,510
307,698,501,404,496,772,244,4
104,23,354,411,169,205,236,105
648,110,30,98,448,730,178,1
719,22,84,235,112,3,56,267
635,397,53,5,126,97,653,162
259,376,468,125,659,450,73,5
705,675,181,198,557,241,503,1
400,256,66,137,466,671,237,0
48,43,585,159,64,143,740,3
601,691,403,72,5,672,707,53
435,389,296,218,365,304,184,5
278,256,337,264,207,443,762,677
593,65,660,277,82,31,105,5
292,654,677,240,733,111,535,6
