179,151,544,560,109,744,480,3
217,314,572,85,222,647,670,2
417,200,153,575,32,48,98,5
530,661,454,716,267,725,3,1
212,602,618,532,294,743,398,6
218,717,542,651,163,511,762,691
450,756,501,536,309,379,719,143
732,2,137,633,30,186,515,121
307,420,638,386,482,631,180,6
419,685,348,125,315,503,337,473
66,389,406,155,755,288,433,0
312,471,503,29,488,687,395,5
51,365,136,129,531,515,557,18
412,133,206,464,175,19,442,4
764,534,681,703,170,500,146,734
102,681,100,496,297,178,58,136
103,728,580,772,297,141,393,6
252,475,76,590,394,278,441,3
473,503,469,447,463,306,362,5
482,509,218,592,205,273,571,0
36,464,159,254,566,227,278,126
310,3,690,465,384,32,704,648
295,511,258,437,111,465,0,746
612,585,692,418,64,326,625,295
