438,182,312,56,442,186,3,4
124,59,151,52,11,233,190,4
360,273,335,29,394,402,107,27
7,117,161,467,301,304,88,186
143,311,397,458,478,274,471,6
387,192,82,4,285,322,36,397
423,396,336,315,272,515,378,449
466,467,444,4,516,416,294,232
19,330,176,348,74,69,86,518
56,108,140,158,515,249,58,271
403,342,516,165,368,293,366,2
478,69,99,489,125,511,272,5
30,265,53,487,494,315,355,0
499,370,35,367,239,282,352,464
23,342,144,507,270,463,199,6
188,184,345,238,289,503,74,115
67,348,184,516,398,141,470,512
271,269,28,465,241,236,77,95
454,49,321,468,346,130,138,2
403,59,425,324,118,463,418,5
261,19,28,194,60,129,75,237
121,5,261,124,221,282,325,490
445,220,329,382,4,132,141,273
175,322,69,74,177,40,1,7
